sent_id,token_id,form,upos,head,deprel,sent_len,is_root
fr-ud-train_12344,28,tard,ADV,29,advmod,33,False
fr-ud-train_10164,30,entreprises,NOUN,27,obl:arg,43,False
fr-ud-train_10602,2,ont,AUX,3,aux:tense,12,False
fr-ud-train_01456,41,certaine,ADJ,42,amod,46,False
fr-ud-train_00676,5,DM,PROPN,13,nsubj:pass,26,False
fr-ud-train_09153,32,le,DET,33,det,41,False
fr-ud-train_12540,16,et,CCONJ,17,cc,25,False
fr-ud-train_09552,6,un,DET,7,det,14,False
fr-ud-train_03283,10,LH,PROPN,8,obl:agent,12,False
fr-ud-train_01810,17,les,DET,18,det,21,False
fr-ud-train_02814,3,à,ADP,5,case,6,False
fr-ud-train_12495,24,fait,VERB,22,conj,32,False
fr-ud-train_10362,8,il,PRON,9,expl:subj,23,False
fr-ud-train_05943,18,un,DET,19,det,37,False
fr-ud-train_11437,15,la,DET,16,det,24,False
fr-ud-train_00738,51,et,CCONJ,55,cc,59,False
fr-ud-train_11324,17,le,DET,18,det,22,False
fr-ud-train_13295,8,tendre,VERB,6,csubj,13,False
fr-ud-train_13260,23,ses,DET,24,det,31,False
fr-ud-train_01411,22,se,PRON,23,expl:pv,28,False
fr-ud-train_07388,3,de,ADP,5,case,32,False
fr-ud-train_03186,15,autre,PRON,11,fixed,25,False
fr-ud-train_02620,10,La,DET,11,det,22,False
fr-ud-train_04908,24,père,NOUN,21,nmod,25,False
fr-ud-train_09284,4,famille,NOUN,1,obl:mod,47,False
fr-ud-train_11029,26,une,DET,27,det,39,False
fr-ud-train_12953,7,que,SCONJ,10,mark,27,False
fr-ud-train_04845,18,directes,ADJ,17,amod,31,False
fr-ud-train_06364,26,un,DET,27,det,29,False
fr-ud-train_08962,40,armure,NOUN,44,nsubj,45,False
fr-ud-train_00192,18,Waters,PROPN,17,flat:name,30,False
fr-ud-train_03564,15,les,DET,16,det,44,False
fr-ud-train_01079,6,ou,CCONJ,7,cc,48,False
fr-ud-train_11347,13,d',ADP,14,case,35,False
fr-ud-train_04788,27,accusations,NOUN,22,obl:mod,33,False
fr-ud-train_07297,1,Forbes,PROPN,3,nsubj,10,False
fr-ud-train_11001,19,rapidement,ADV,17,advmod,25,False
fr-ud-train_11728,24,bien,ADV,31,mark,36,False
fr-ud-train_04222,2,théâtre,NOUN,23,nsubj,58,False
fr-ud-train_13840,3,de,ADP,4,case,21,False
fr-ud-train_11094,7,rivière,NOUN,0,root,27,True
fr-ud-train_11688,5,fut,AUX,6,aux:pass,15,False
fr-ud-train_07773,6,5,NUM,4,obl:arg,26,False
fr-ud-train_09493,9,a,VERB,0,root,35,True
fr-ud-train_00638,25,l',DET,26,det,38,False
fr-ud-train_00041,9,juin,NOUN,4,obl:mod,18,False
fr-ud-train_02025,26,boule,NOUN,24,obl:mod,35,False
fr-ud-train_06819,20,de,ADP,21,case,24,False
fr-ud-train_13756,10,les,DET,11,det,17,False
fr-ud-train_13204,13,en,ADP,15,case,16,False
fr-ud-train_13647,8,symboles,NOUN,5,nmod,68,False
fr-ud-train_10361,5,quatrième,ADJ,6,amod,26,False
fr-ud-train_08449,28,différents,DET,29,det,71,False
fr-ud-train_09858,21,confédéré,VERB,20,acl,43,False
fr-ud-train_12589,28,à,ADP,30,case,38,False
fr-ud-train_11226,14,avec,ADP,16,case,24,False
fr-ud-train_02732,29,obtenu,VERB,3,advcl,50,False
fr-ud-train_05854,18,matricule,NOUN,15,nmod,20,False
fr-ud-train_01432,9,que,ADV,13,advmod,23,False
fr-ud-train_12966,59,me,PRON,60,expl:pv,72,False
fr-ud-train_08943,4,maître,NOUN,0,root,30,True
fr-ud-train_01888,12,d',ADP,13,case,17,False
fr-ud-train_04305,6,est,AUX,7,aux:pass,20,False
fr-ud-train_02324,25,dit,VERB,7,conj,63,False
fr-ud-train_13502,17,plusieurs,DET,18,det,22,False
fr-ud-train_10498,22,pour,ADP,25,case,26,False
fr-ud-train_03953,7,de,ADP,8,case,17,False
fr-ud-train_10925,46,à,ADP,49,case,74,False
fr-ud-train_06499,13,à,ADP,14,case,17,False
fr-ud-train_13687,21,ses,DET,22,det,34,False
fr-ud-train_02614,4,en,ADP,5,case,17,False
fr-ud-train_09097,16,avec,ADP,18,case,41,False
fr-ud-train_03715,20,et,CCONJ,23,cc,32,False
fr-ud-train_10164,7,Europe,PROPN,6,flat:name,43,False
fr-ud-train_08835,15,de,ADP,17,case,42,False
fr-ud-train_03408,25,remporte,VERB,4,advcl,37,False
fr-ud-train_05852,11,15,NUM,7,nmod,59,False
fr-ud-train_10501,16,comme,ADP,17,case,26,False
fr-ud-train_04009,27,l',DET,28,det,49,False
fr-ud-train_00063,10,final,ADJ,9,amod,11,False
fr-ud-train_13881,8,pour,ADP,10,case,11,False
fr-ud-train_01961,9,finale,ADJ,8,amod,10,False
fr-ud-train_11040,14,qu',PRON,16,obj,28,False
fr-ud-train_11287,15,il,PRON,16,expl:subj,39,False
fr-ud-train_09542,24,de,ADP,26,case,30,False
fr-ud-train_11597,3,ovins,NOUN,14,nsubj,18,False
fr-ud-train_13828,19,se,PRON,20,expl:pass,40,False
fr-ud-train_03272,27,Ratzinger,PROPN,26,appos,32,False
fr-ud-train_13977,2,1989,NUM,4,obl:mod,46,False
fr-ud-train_00018,21,solution,NOUN,19,obj,30,False
fr-ud-train_10811,3,de,ADP,5,case,25,False
fr-ud-train_05700,9,Saint-Libère,PROPN,8,appos,12,False
fr-ud-train_04095,36,Médicales,ADJ,32,conj,49,False
fr-ud-train_10417,2,t-il,PRON,3,nsubj,13,False
fr-ud-train_03861,9,concept,NOUN,8,nmod,22,False
fr-ud-train_04712,7,cheval,NOUN,5,nmod,15,False
fr-ud-train_00823,18,bonheur,NOUN,12,obl:mod,24,False
fr-ud-train_05296,44,ère,NOUN,30,nmod,45,False
fr-ud-train_12652,28,un,NUM,29,nummod,30,False
fr-ud-train_11431,14,di,X,13,flat:name,56,False
fr-ud-train_13805,26,elles,PRON,27,obl:mod,30,False
fr-ud-train_13269,17,commercialise,VERB,15,conj,24,False
fr-ud-train_12233,2,effet,NOUN,1,fixed,50,False
fr-ud-train_10714,43,ne,ADV,44,advmod,52,False
fr-ud-train_00277,13,un,DET,14,det,31,False
fr-ud-train_03965,39,région,NOUN,36,nmod,40,False
fr-ud-train_11663,14,s',PRON,15,expl:pass,60,False
fr-ud-train_06921,2,Port-Royal,PROPN,3,obl:mod,25,False
fr-ud-train_02250,20,domum,NOUN,2,nmod,43,False
fr-ud-train_13352,3,simple,ADJ,2,amod,15,False
fr-ud-train_07194,14,posée,VERB,5,conj,18,False
fr-ud-train_13533,10,médico-légal,ADJ,9,amod,16,False
fr-ud-train_10602,8,asiatiques,ADJ,7,amod,12,False
fr-ud-train_06201,88,tripoli,PROPN,86,nmod,95,False
fr-ud-train_14239,6,la,DET,7,det,11,False
fr-ud-train_11848,4,été,AUX,5,aux:pass,25,False
fr-ud-train_10406,12,par,ADP,14,case,49,False
fr-ud-train_06085,24,l',DET,25,det,26,False
fr-ud-train_10923,16,plus,ADV,17,advmod,18,False
fr-ud-train_00189,27,co-scénariste,NOUN,7,conj,40,False
fr-ud-train_05455,26,de,ADP,28,case,34,False
fr-ud-train_00857,21,le,DET,22,det,23,False
fr-ud-train_07520,16,de,ADP,18,case,21,False
fr-ud-train_08548,56,Ayad,PROPN,54,flat:name,60,False
fr-ud-train_06028,4,la,DET,5,det,24,False
fr-ud-train_11190,4,basée,VERB,0,root,9,True
fr-ud-train_11239,14,plus,ADV,15,advmod,22,False
fr-ud-train_03610,16,Serengeti,PROPN,12,nmod,17,False
fr-ud-train_11716,29,Japon,PROPN,6,conj,30,False
fr-ud-train_05136,2,décoré,VERB,12,advcl,21,False
fr-ud-train_12759,1,Il,PRON,5,expl:subj,16,False
fr-ud-train_07992,8,fusil,NOUN,15,nsubj,20,False
fr-ud-train_12861,6,gouvernement,NOUN,3,obl:mod,31,False
fr-ud-train_08961,8,en,ADP,9,case,10,False
fr-ud-train_01435,26,la,DET,27,det,42,False
fr-ud-train_08708,35,sur,ADP,37,case,38,False
fr-ud-train_05588,13,de,ADP,15,case,22,False
fr-ud-train_04842,10,de,ADP,12,case,13,False
fr-ud-train_05036,15,pour,ADP,17,case,35,False
fr-ud-train_13406,2,reçoit,VERB,0,root,11,True
fr-ud-train_05556,16,été,AUX,18,cop,36,False
fr-ud-train_00779,25,date,NOUN,23,appos,43,False
fr-ud-train_09424,7,Donald,PROPN,4,conj,20,False
fr-ud-train_03308,13,ce,DET,14,det,15,False
fr-ud-train_00015,3,un,DET,4,det,21,False
fr-ud-train_10062,12,le,DET,13,det,19,False
fr-ud-train_04498,14,en,ADP,16,case,70,False
fr-ud-train_05292,17,connaissance,NOUN,25,nsubj,48,False
fr-ud-train_07148,17,pendant,ADP,19,case,22,False
fr-ud-train_12374,2,résolution,NOUN,3,nsubj,60,False
fr-ud-train_07860,7,de,ADP,8,case,20,False
fr-ud-train_06515,3,est,AUX,5,cop,22,False
fr-ud-train_04463,38,qui,PRON,40,nsubj,45,False
fr-ud-train_02969,17,de,ADP,18,case,31,False
fr-ud-train_08665,24,venu,NOUN,21,obj,29,False
fr-ud-train_13886,14,impact,NOUN,12,obl:arg,48,False
fr-ud-train_10141,18,désormais,ADV,19,advmod,33,False
fr-ud-train_04118,16,il,PRON,17,nsubj,20,False
fr-ud-train_07964,18,avril,NOUN,17,nmod,26,False
fr-ud-train_04277,36,et,CCONJ,37,cc,39,False
fr-ud-train_00046,1,Le,DET,2,det,10,False
fr-ud-train_10039,14,de,ADP,15,case,65,False
fr-ud-train_00311,29,de,ADP,31,case,33,False
fr-ud-train_03311,8,par,ADP,10,case,52,False
fr-ud-train_06213,1,Il,PRON,3,nsubj:pass,9,False
fr-ud-train_06873,8,septembre,NOUN,7,nmod,48,False
fr-ud-train_02384,13,lui,PRON,14,iobj,47,False
fr-ud-train_08115,31,son,DET,32,det,46,False
fr-ud-train_07342,17,suisse,ADJ,16,amod,22,False
fr-ud-train_10774,1,J',PRON,4,nsubj:pass,11,False
fr-ud-train_11364,13,employés,NOUN,11,nmod,34,False
fr-ud-train_11356,51,%,SYM,48,obl:arg,66,False
fr-ud-train_01198,7,ou,CCONJ,10,cc,19,False
fr-ud-train_14376,26,jour,NOUN,24,appos,29,False
fr-ud-train_03853,13,que,PRON,14,obj,17,False
fr-ud-train_04355,1,Des,DET,2,det,32,False
fr-ud-train_05458,18,Haatofo,PROPN,16,conj,114,False
fr-ud-train_00610,9,est,AUX,10,cop,21,False
fr-ud-train_03693,32,de,ADP,34,case,36,False
fr-ud-train_06701,10,qui,PRON,12,nsubj,24,False
fr-ud-train_01087,14,empêcher,VERB,9,advcl,35,False
fr-ud-train_02149,13,origine,NOUN,11,nmod,15,False
fr-ud-train_10460,32,par,ADP,34,case,35,False
fr-ud-train_07636,4,trouve,VERB,22,advcl,27,False
fr-ud-train_10200,22,recommandant,VERB,3,advcl,53,False
fr-ud-train_07723,35,de,ADP,36,case,37,False
fr-ud-train_07454,5,sera,AUX,7,aux:pass,26,False
fr-ud-train_03903,1,Selon,ADP,2,case,22,False
fr-ud-train_08739,37,points,NOUN,35,obj,51,False
fr-ud-train_02943,6,est,AUX,7,aux:tense,29,False
fr-ud-train_10136,3,avec,ADP,4,case,41,False
fr-ud-train_13552,21,frères,NOUN,18,nmod,47,False
fr-ud-train_06343,9,crépusculaire,ADJ,8,amod,18,False
fr-ud-train_08691,36,de,ADP,38,mark,42,False
fr-ud-train_01634,24,le,DET,25,det,32,False
fr-ud-train_11025,4,genre,NOUN,0,root,13,True
fr-ud-train_06705,21,un,DET,22,det,40,False
fr-ud-train_02684,8,de,ADP,9,case,10,False
fr-ud-train_10254,20,reste,VERB,15,ccomp,37,False
fr-ud-train_01495,13,construite,VERB,0,root,40,True
fr-ud-train_05313,19,de,ADP,21,case,28,False
fr-ud-train_12810,32,l',DET,33,det,52,False
fr-ud-train_13493,8,retenir,VERB,6,acl,48,False
fr-ud-train_05265,4,somnoler,VERB,2,xcomp,8,False
fr-ud-train_03408,20,Agrafeur,PROPN,19,flat:name,37,False
fr-ud-train_06776,47,faire,VERB,45,advcl,58,False
fr-ud-train_04533,6,de,DET,8,det,16,False
fr-ud-train_04255,14,les,DET,15,det,20,False
fr-ud-train_13858,4,200,NUM,5,nummod,27,False
fr-ud-train_04200,5,les,DET,6,det,11,False
fr-ud-train_00608,27,perçue,VERB,8,conj,31,False
fr-ud-train_06793,34,ville,NOUN,29,appos,45,False
fr-ud-train_02802,30,de,ADP,32,case,48,False
fr-ud-train_06913,22,pour,ADP,23,case,29,False
fr-ud-train_05628,7,le,DET,8,det,22,False
fr-ud-train_14241,30,la,DET,31,det,35,False
fr-ud-train_10254,12,alors,ADV,15,mark,37,False
fr-ud-train_02961,23,réalisateurs,NOUN,19,obl:agent,30,False
fr-ud-train_00779,36,encourus,VERB,35,acl,43,False
fr-ud-train_02537,38,la,DET,39,det,40,False
fr-ud-train_09224,12,la,DET,13,det,21,False
fr-ud-train_06553,5,le,DET,6,det,36,False
fr-ud-train_11430,11,est,AUX,14,cop,30,False
fr-ud-train_10572,5,Roumains,PROPN,6,nsubj,12,False
fr-ud-train_02240,5,le,DET,4,fixed,29,False
fr-ud-train_04256,13,de,ADP,15,case,34,False
fr-ud-train_10916,22,de,ADP,24,case,25,False
fr-ud-train_07877,7,employeur,NOUN,5,obl:arg,19,False
fr-ud-train_03343,7,ces,DET,8,det,27,False
fr-ud-train_04800,3,option,NOUN,4,nsubj,81,False
fr-ud-train_13314,3,km,NOUN,12,obl:mod,22,False
fr-ud-train_02564,8,pas,ADV,10,advmod,18,False
fr-ud-train_04846,13,par,ADP,15,case,42,False
fr-ud-train_02885,18,le,DET,19,det,40,False
fr-ud-train_12047,10,que,SCONJ,13,mark,21,False
fr-ud-train_05790,19,Asgaard,PROPN,17,nmod,20,False
fr-ud-train_01515,38,dans,ADP,40,case,41,False
fr-ud-train_05886,14,n',ADV,17,advmod,24,False
fr-ud-train_08818,16,manque,VERB,14,acl:relcl,27,False
fr-ud-train_10431,2,même,ADV,1,fixed,39,False
fr-ud-train_08620,18,regrette,VERB,0,root,51,True
fr-ud-train_14417,5,Margaret,PROPN,4,appos,40,False
fr-ud-train_08847,1,Daniel,PROPN,3,nsubj,14,False
fr-ud-train_13508,27,deux,NUM,28,nummod,29,False
fr-ud-train_07493,28,demandant,VERB,17,advcl,37,False
fr-ud-train_04564,9,de,ADP,11,case,36,False
fr-ud-train_02099,1,Pour,ADP,3,case,33,False
fr-ud-train_13677,23,la,DET,24,det,32,False
fr-ud-train_06453,10,Nikkatsu,PROPN,11,nsubj,16,False
fr-ud-train_08284,11,à,ADP,12,mark,25,False
fr-ud-train_12993,17,de,ADP,19,case,54,False
fr-ud-train_05714,18,de,PROPN,17,flat:name,27,False
fr-ud-train_03992,7,un,DET,8,det,33,False
fr-ud-train_12256,5,version,NOUN,0,root,36,True
fr-ud-train_01918,9,le,DET,10,det,25,False
fr-ud-train_04552,2,dates,NOUN,11,nsubj:pass,18,False
fr-ud-train_05581,12,appareil,NOUN,6,conj,22,False
fr-ud-train_13826,50,Austin,PROPN,48,nmod,51,False
fr-ud-train_08146,7,élève,VERB,0,root,11,True
fr-ud-train_06464,47,di,X,46,flat:foreign,390,False
fr-ud-train_06145,34,qui,PRON,36,nsubj:pass,41,False
fr-ud-train_06482,3,d',ADP,4,case,41,False
fr-ud-train_06522,6,de,ADP,7,mark,36,False
fr-ud-train_06843,17,rediffusée,VERB,11,conj,41,False
fr-ud-train_12489,14,López,PROPN,13,flat:name,33,False
fr-ud-train_11431,36,de,ADP,38,case,56,False
fr-ud-train_06637,15,avec,ADP,16,case,25,False
fr-ud-train_03177,27,de,ADP,29,case,33,False
fr-ud-train_02860,1,Mais,CCONJ,3,cc,16,False
fr-ud-train_08740,8,est,NOUN,7,nmod,28,False
fr-ud-train_09953,9,le,PRON,10,obj,18,False
fr-ud-train_06401,1,La,DET,2,det,85,False
fr-ud-train_08883,13,seule,ADJ,18,nsubj:pass,23,False
fr-ud-train_03271,6,pieds,NOUN,4,obj,15,False
fr-ud-train_03170,6,apparaît,VERB,0,root,23,True
fr-ud-train_14131,15,chancelier,NOUN,10,obl:mod,29,False
fr-ud-train_02417,1,S',PRON,2,expl:pv,25,False
fr-ud-train_08079,5,pour,ADP,7,case,15,False
fr-ud-train_08517,20,le,DET,21,det,46,False
fr-ud-train_03010,21,assouvir,VERB,19,advcl,24,False
fr-ud-train_11201,9,mise,VERB,0,root,23,True
fr-ud-train_05775,12,la,DET,13,det,23,False
fr-ud-train_05375,5,Elysée,PROPN,7,nsubj,15,False
fr-ud-train_09979,5,très,ADV,6,advmod,17,False
fr-ud-train_06468,11,vision,NOUN,9,nmod,27,False
fr-ud-train_11664,11,au-dessus,ADV,10,advmod,23,False
fr-ud-train_07832,27,Villa,NOUN,24,nsubj,36,False
fr-ud-train_07694,27,la,DET,28,det,34,False
fr-ud-train_09910,7,sur,ADP,9,case,16,False
fr-ud-train_02095,4,sont,AUX,8,cop,19,False
fr-ud-train_07634,2,permet,VERB,0,root,13,True
fr-ud-train_10552,4,la,DET,5,det,22,False
fr-ud-train_07482,16,de,ADP,18,case,43,False
fr-ud-train_11707,8,le,DET,9,det,11,False
fr-ud-train_07001,19,l',DET,20,det,42,False
fr-ud-train_09090,2,mère,NOUN,3,nsubj,13,False
fr-ud-train_03757,14,de,ADP,15,case,18,False
fr-ud-train_10239,5,il,PRON,6,nsubj,14,False
fr-ud-train_11506,17,les,DET,18,det,20,False
fr-ud-train_10101,6,philosophes,NOUN,3,nmod,25,False
fr-ud-train_11531,9,une,DET,10,det,28,False
fr-ud-train_06128,6,sur,ADP,7,case,15,False
fr-ud-train_09633,4,actuelle,ADJ,3,amod,23,False
fr-ud-train_02231,23,défaire,VERB,21,xcomp,46,False
fr-ud-train_04607,11,la,DET,14,det,46,False
fr-ud-train_01918,16,années,NOUN,13,conj,25,False
fr-ud-train_05845,12,se,PRON,13,expl:pv,30,False
fr-ud-train_00494,15,"4,1",NUM,16,nummod,21,False
fr-ud-train_04777,25,de,ADP,27,case,48,False
fr-ud-train_13532,2,veille,NOUN,5,obl:mod,36,False
fr-ud-train_02439,24,saut,NOUN,21,obl:arg,27,False
fr-ud-train_04804,25,punis,VERB,0,root,28,True
fr-ud-train_10297,36,79,NUM,37,nummod,43,False
fr-ud-train_01913,30,lourds,ADJ,31,amod,41,False
fr-ud-train_02675,8,voter,VERB,0,root,28,True
fr-ud-train_08954,5,alors,ADV,9,mark,28,False
fr-ud-train_00771,22,arriver,VERB,18,advcl,31,False
fr-ud-train_14005,6,le,DET,7,det,21,False
fr-ud-train_09292,14,son,DET,15,det,21,False
fr-ud-train_08759,1,Riggs,PROPN,2,nsubj,31,False
fr-ud-train_00858,28,saison,NOUN,25,nmod,30,False
fr-ud-train_07910,2,contre,NOUN,1,fixed,27,False
fr-ud-train_07893,3,de,ADP,5,case,47,False
fr-ud-train_08758,35,/,SYM,36,cc,37,False
fr-ud-train_00939,46,organisation,NOUN,44,nmod,47,False
fr-ud-train_02053,12,centrale,ADJ,11,amod,16,False
fr-ud-train_09243,34,politique,ADJ,33,amod,36,False
fr-ud-train_05904,3,certains,DET,4,det,11,False
fr-ud-train_08853,25,élément,NOUN,21,obl:mod,54,False
fr-ud-train_02815,3,le,DET,4,det,20,False
fr-ud-train_13332,8,a,VERB,0,root,12,True
fr-ud-train_13255,28,d',ADP,29,case,37,False
fr-ud-train_11000,16,l',DET,17,det,19,False
fr-ud-train_08016,15,à,ADP,17,case,34,False
fr-ud-train_07587,4,rapport,NOUN,2,nmod,28,False
fr-ud-train_04544,11,Saoudite,PROPN,10,flat:name,27,False
fr-ud-train_08207,6,son,DET,7,det,38,False
fr-ud-train_09218,1,En,ADP,2,case,28,False
fr-ud-train_01383,10,est,AUX,12,aux:pass,39,False
fr-ud-train_02706,33,l',DET,34,det,41,False
fr-ud-train_12742,15,à,ADP,16,case,39,False
fr-ud-train_07353,5,elle,PRON,6,nsubj,27,False
fr-ud-train_04758,12,et,CCONJ,15,cc,23,False
fr-ud-train_10463,28,vous,PRON,29,obj,39,False
fr-ud-train_07396,16,années,NOUN,9,obl:mod,17,False
fr-ud-train_13267,7,non,ADV,8,advmod,18,False
fr-ud-train_11850,1,Cependant,ADV,16,advmod,27,False
fr-ud-train_14490,11,à,ADP,13,case,49,False
fr-ud-train_06312,4,transfiguré,VERB,3,xcomp,5,False
fr-ud-train_02942,16,a,AUX,18,aux:tense,23,False
fr-ud-train_11838,1,Cela,PRON,3,nsubj,53,False
fr-ud-train_04237,27,clair,ADJ,26,amod,33,False
fr-ud-train_08826,5,la,DET,6,det,24,False
fr-ud-train_04090,16,dessus,NOUN,3,conj,34,False
fr-ud-train_10289,25,la,DET,26,det,27,False
fr-ud-train_01991,14,une,DET,15,det,22,False
fr-ud-train_05205,31,de,ADP,32,case,57,False
fr-ud-train_12649,7,pour,ADP,8,mark,38,False
fr-ud-train_05507,26,Martins,PROPN,25,flat:name,30,False
fr-ud-train_05515,39,de,ADP,42,case,74,False
fr-ud-train_13153,13,pavillon,NOUN,3,obl:mod,15,False
fr-ud-train_07356,12,à,ADP,13,mark,26,False
fr-ud-train_01786,14,dont,PRON,17,iobj,19,False
fr-ud-train_00849,20,Disney,PROPN,17,obl:agent,22,False
fr-ud-train_07434,13,le,DET,14,det,26,False
fr-ud-train_05895,2,deux,NUM,3,nummod,19,False
fr-ud-train_07292,21,Premier,X,16,nmod,23,False
fr-ud-train_08930,8,1968,NUM,7,nmod,21,False
fr-ud-train_04775,17,système,NOUN,9,obl:mod,47,False
fr-ud-train_06353,23,la,DET,24,det,27,False
fr-ud-train_12159,1,Dans,ADP,3,case,22,False
fr-ud-train_03994,8,le,DET,9,det,14,False
fr-ud-train_01116,1,Les,DET,2,det,16,False
fr-ud-train_03588,11,le,DET,12,det,28,False
fr-ud-train_01532,24,MD5,PROPN,21,obl:mod,33,False
fr-ud-train_08043,2,la,DET,3,det,21,False
fr-ud-train_09252,16,appartenant,VERB,15,acl,41,False
fr-ud-train_00976,5,né,VERB,1,acl,24,False
fr-ud-train_00366,3,visite,NOUN,2,obj:lvc,23,False
fr-ud-train_14505,18,derrière,ADP,19,case,28,False
fr-ud-train_05689,11,intervalle,NOUN,8,obl:mod,19,False
fr-ud-train_08670,18,émission,NOUN,12,obj,36,False
fr-ud-train_06201,30,dialogue,NOUN,27,nmod,95,False
fr-ud-train_07709,47,plantée,VERB,43,acl:relcl,61,False
fr-ud-train_07389,13,Mont-César,PROPN,9,obl:arg,36,False
fr-ud-train_06873,38,renouvelée,VERB,36,acl,48,False
fr-ud-train_10167,19,plus,ADV,4,obl:mod,31,False
fr-ud-train_00181,19,détournent,VERB,14,ccomp,56,False
fr-ud-train_09698,12,Águas,PROPN,18,nsubj:pass,32,False
fr-ud-train_09146,9,Margerin,PROPN,8,flat:name,33,False
fr-ud-train_12539,11,la,DET,12,det,21,False
fr-ud-train_09228,8,l',DET,9,det,23,False
fr-ud-train_04198,38,elle,PRON,39,nsubj,58,False
fr-ud-train_02812,2,quelques,DET,3,det,27,False
fr-ud-train_04187,13,des,DET,14,det,26,False
fr-ud-train_10169,4,ont,AUX,6,aux:tense,7,False
fr-ud-train_13934,12,Bosnie,PROPN,9,nmod,13,False
fr-ud-train_08362,10,départage,NOUN,8,nmod,18,False
fr-ud-train_09462,20,week-ends,NOUN,25,obl:mod,43,False
fr-ud-train_08169,35,moyen,ADJ,38,amod,39,False
fr-ud-train_04624,10,de,ADP,12,case,21,False
fr-ud-train_10186,32,en,ADP,33,case,53,False
fr-ud-train_00820,30,supérieure,ADJ,28,amod,53,False
fr-ud-train_04155,10,ornithologue,NOUN,7,conj,36,False
fr-ud-train_00966,3,les,DET,4,det,42,False
fr-ud-train_01830,11,comme,SCONJ,13,mark,29,False
fr-ud-train_13633,28,Georges,PROPN,22,nmod,35,False
fr-ud-train_05941,27,la,DET,28,det,48,False
fr-ud-train_06641,12,Fables,X,11,appos,15,False
fr-ud-train_03273,13,prêtres,NOUN,11,nmod,19,False
fr-ud-train_09934,8,une,DET,9,det,29,False
fr-ud-train_09815,4,8e,ADJ,5,amod,11,False
fr-ud-train_04978,13,sérieux,ADJ,11,amod,17,False
fr-ud-train_03419,18,Ping,PROPN,17,flat:name,19,False
fr-ud-train_03397,9,lancer,VERB,4,xcomp,57,False
fr-ud-train_06482,13,latin,ADJ,12,amod,41,False
fr-ud-train_01268,3,sur,ADP,6,case,21,False
fr-ud-train_07799,7,ravis,ADJ,0,root,8,True
fr-ud-train_12351,5,la,DET,6,det,70,False
fr-ud-train_11486,19,européen,ADJ,18,amod,56,False
fr-ud-train_08593,2,dépendait,VERB,0,root,8,True
fr-ud-train_12408,2,frise,NOUN,4,nsubj,11,False
fr-ud-train_11733,3,est,AUX,5,cop,33,False
fr-ud-train_11027,17,les,DET,19,det,20,False
fr-ud-train_10919,47,à,ADP,48,mark,60,False
fr-ud-train_10577,17,le,DET,18,det,21,False
fr-ud-train_08159,6,surtout,ADV,5,advmod,15,False
fr-ud-train_02384,38,Plastic,PROPN,33,nmod,47,False
fr-ud-train_07993,6,liste,NOUN,4,obj,33,False
fr-ud-train_06711,7,c',PRON,10,nsubj,13,False
fr-ud-train_13103,10,site,NOUN,7,obl:mod,12,False
fr-ud-train_14316,1,Immagini,PROPN,0,root,31,True
fr-ud-train_08929,3,de,ADP,4,case,19,False
fr-ud-train_03441,3,qu',SCONJ,5,mark,26,False
fr-ud-train_12473,30,Hervé,PROPN,28,nmod,82,False
fr-ud-train_12799,19,les,DET,20,det,30,False
fr-ud-train_02319,18,abrégés,VERB,13,advcl,24,False
fr-ud-train_02805,12,orientale,ADJ,11,amod,13,False
fr-ud-train_06189,34,sous,ADP,36,case,40,False
fr-ud-train_06963,7,rênes,NOUN,5,obj,48,False
fr-ud-train_11212,11,est,AUX,13,cop,24,False
fr-ud-train_05284,15,noierait,VERB,9,conj,35,False
fr-ud-train_13577,45,d',ADP,46,mark,68,False
fr-ud-train_08203,2,y,PRON,3,obl:mod,6,False
fr-ud-train_12138,51,fructueuse,ADJ,49,amod,52,False
fr-ud-train_07294,45,you,X,42,flat:foreign,47,False
fr-ud-train_08447,16,père,NOUN,11,conj,18,False
fr-ud-train_09555,13,annoncèrent,VERB,3,conj,25,False
fr-ud-train_05643,9,début,NOUN,6,obl:mod,45,False
fr-ud-train_04365,31,en,ADP,32,case,40,False
fr-ud-train_05047,1,Elle,PRON,2,nsubj,22,False
fr-ud-train_08126,9,station,NOUN,6,obl:mod,27,False
fr-ud-train_08121,17,of,X,16,flat:foreign,25,False
fr-ud-train_03347,27,1940,NUM,25,obl:arg,28,False
fr-ud-train_09155,36,RAF,NOUN,34,appos,43,False
fr-ud-train_02806,22,indépendance,NOUN,18,obj,28,False
fr-ud-train_09361,12,elles,PRON,6,nmod,19,False
fr-ud-train_00275,9,Omusati,PROPN,7,nmod,25,False
fr-ud-train_09663,26,flamande,ADJ,23,amod,44,False
fr-ud-train_14105,40,suite,NOUN,44,obl:mod,57,False
fr-ud-train_02913,111,occidentale,ADJ,110,amod,204,False
fr-ud-train_02063,4,de,ADP,5,mark,14,False
fr-ud-train_09182,9,carrière,NOUN,4,obl:arg,23,False
fr-ud-train_06837,37,de,DET,39,det,55,False
fr-ud-train_11492,5,capitaine,NOUN,11,nsubj,26,False
fr-ud-train_03432,27,la,DET,28,det,33,False
fr-ud-train_09718,13,Molière,PROPN,10,nmod,30,False
fr-ud-train_13975,9,vivace,ADJ,7,amod,21,False
fr-ud-train_05522,14,en,ADP,15,case,40,False
fr-ud-train_05936,15,fédéré,VERB,14,acl,25,False
