sent_id,token_id,form,upos,head,deprel,sent_len,is_root
answers-20111108083256AAnI6Wt_ans-0002,3,modified,VERB,0,root,42,True
answers-20111107155912AAS93e5_ans-0029,8,Liberty,PROPN,3,conj,20,False
answers-20111108103957AAcF3iZ_ans-0015,27,going,VERB,23,ccomp,34,False
email-enronsent13_01-0003,11,its,PRON,12,nmod:poss,16,False
answers-20111107211742AAHZaPe_ans-0010,23,I,PRON,25,nsubj,26,False
reviews-280340-0002,1,What,PRON,4,det:predet,11,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0186,16,Europe,PROPN,12,nmod,26,False
reviews-220214-0005,2,you,PRON,5,nsubj:pass,14,False
email-enronsent36_02-0009,6,is,AUX,11,cop,16,False
email-enronsent44_01-0063,12,Fri,PROPN,4,obl,31,False
email-enronsent14_01-0025,10,well,ADV,7,advmod,11,False
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0201,12,in,ADP,13,case,26,False
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0045,5,altitude,NOUN,6,compound,21,False
email-enronsent35_01-0071,2,conference,NOUN,3,compound,26,False
newsgroup-groups.google.com_Meditation20051_1027f5a3651d547c_ENG_20050316_085700-0009,5,which,PRON,7,nsubj:pass,14,False
answers-20111107211742AAHZaPe_ans-0041,20,back,ADP,18,compound:prt,21,False
reviews-332105-0002,7,and,CCONJ,9,cc,18,False
answers-20111108084111AAl5ras_ans-0005,33,problem,NOUN,37,nsubj,38,False
answers-20111108090616AAv6fpU_ans-0013,17,else,ADV,16,advmod,21,False
email-enronsent12_01-0019,4,get,VERB,0,root,25,True
email-enronsent11_01-0089,8,extra,ADJ,12,nsubj,17,False
answers-20111108111010AASEk0S_ans-0009,14,perfectly,ADV,15,advmod,16,False
answers-20111108101300AAIAKXN_ans-0001,3,some,DET,5,det,12,False
answers-20111108103354AAQzdFB_ans-0006,5,i,PRON,6,nsubj,34,False
reviews-319816-0002,14,the,DET,16,det,22,False
email-enronsent27_01-0070,15,the,DET,17,det,29,False
answers-20111108065616AAKtL2c_ans-0074,7,in,ADP,11,case,12,False
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0080,94,take,VERB,91,advcl,102,False
answers-20111108083754AAEw5Xc_ans-0022,14,legs,NOUN,11,obj,62,False
newsgroup-groups.google.com_alt.animals.bear_395d998336aec581_ENG_20031225_105300-0004,36,who,PRON,39,nsubj:pass,40,False
email-enronsent05_02-0023,21,a,DET,23,det,28,False
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0064,8,to,ADP,11,case,22,False
newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500-0025,13,the,DET,14,det,15,False
answers-20111108101827AALT6Zq_ans-0008,8,attempt,NOUN,0,root,12,True
reviews-117115-0013,14,anyone,PRON,16,nmod:poss,17,False
newsgroup-groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200-0029,3,Homeopath,NOUN,1,list,8,False
answers-20111108091921AAaLK4e_ans-0014,53,he,PRON,55,nsubj,62,False
newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0097,9,the,DET,10,det,10,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0103,10,bit,NOUN,11,obl:unmarked,26,False
newsgroup-groups.google.com_emails_ec0a1064de05e74b_ENG_20040929_023800-0030,13,later,ADV,14,advmod,15,False
newsgroup-groups.google.com_alt.animals_434fe80fb3577e8e_ENG_20031011_200300-0061,5,take,VERB,2,xcomp,23,False
email-enronsent43_01-0045,4,are,AUX,6,cop,7,False
newsgroup-groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400-0003,15,Much,ADJ,16,amod,19,False
answers-20111108065616AAKtL2c_ans-0041,9,plans,NOUN,6,conj,18,False
answers-20111106155648AAvG7DN_ans-0005,3,be,AUX,4,cop,14,False
email-enronsent13_01-0058,42,feed,VERB,20,advcl,48,False
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0071,26,entire,ADJ,27,amod,28,False
answers-20111108105919AAHXkZF_ans-0015,19,predators,NOUN,24,nsubj,25,False
reviews-128636-0009,5,take,VERB,0,root,25,True
answers-20111108091921AAaLK4e_ans-0068,23,he,PRON,24,nsubj,75,False
email-enronsent16_01-0072,6,Bowen,PROPN,5,flat,7,False
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0031,21,unknown,ADJ,5,conj,23,False
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0022,15,about,ADP,17,case,38,False
email-enronsent16_01-0106,1,I,PRON,3,nsubj,11,False
answers-20111108110329AAxl1pb_ans-0030,11,be,AUX,13,cop,16,False
answers-20090605110235AAALlCt_ans-0007,2,Iguazu,PROPN,3,compound,28,False
reviews-180886-0005,13,Taylor,PROPN,16,nsubj,17,False
email-enronsent01_02-0032,24,Shona,PROPN,25,nsubj,42,False
answers-20111108064026AA86V9T_ans-0033,1,it,PRON,4,nsubj:pass,5,False
answers-20111107175720AAlb2TB_ans-0012,4,lot,NOUN,2,obj,22,False
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0030,21,affection,NOUN,19,obl,24,False
reviews-331662-0005,1,They,PRON,3,nsubj,32,False
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0027,10,Yassin,PROPN,9,flat,19,False
answers-20111108091950AAA0Xg5_ans-0012,19,plus,CCONJ,22,cc,27,False
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0013,29,later,ADV,28,advmod,31,False
reviews-018548-0006,2,cuts,VERB,0,root,19,True
email-enronsent05_02-0040,11,Commission,NOUN,13,nmod:poss,14,False
email-enronsent44_01-0004,5,case,NOUN,8,advcl,42,False
email-enronsent07_01-0045,33,letter,NOUN,31,nsubj,43,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0098,22,$,SYM,20,obj,24,False
reviews-229410-0008,9,i,PRON,10,nsubj,22,False
email-enronsent14_01-0006,7,optimization,NOUN,8,compound,30,False
answers-20111108083256AAnI6Wt_ans-0007,4,proof,ADJ,0,root,16,True
newsgroup-groups.google.com_emails_ec0a1064de05e74b_ENG_20040929_023800-0019,5,up,ADV,4,advmod,48,False
newsgroup-groups.google.com_emails_ec0a1064de05e74b_ENG_20040929_023800-0004,25,other,ADJ,26,amod,36,False
answers-20111108084416AAoPgBv_ans-0019,3,to,PART,4,mark,36,False
answers-20111108105919AAHXkZF_ans-0015,8,life,NOUN,9,compound,25,False
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0068,28,of,ADP,29,case,30,False
email-enronsent05_02-0005,9,you,PRON,11,nsubj,19,False
answers-20111108104352AASs5OZ_ans-0016,11,twice,ADV,10,advmod,18,False
answers-20111108110437AA5JNkr_ans-0009,3,nice,ADJ,0,root,14,True
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0059,55,enforcement,NOUN,56,compound,73,False
email-enronsent25_01-0071,6,that,SCONJ,5,fixed,15,False
answers-20111108100419AAKZvMH_ans-0011,56,something,PRON,54,conj,72,False
newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0090,17,world,NOUN,10,obl,18,False
newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0006,35,Michigan,PROPN,37,nmod:poss,39,False
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0082,64,all,ADV,65,advmod,90,False
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0014,3,understood,VERB,0,root,56,True
answers-20111108072912AAccket_ans-0001,1,Change,NOUN,0,root,5,True
email-enronsent31_01-0044,22,please,INTJ,23,discourse,26,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0091,7,and,CCONJ,8,cc,9,False
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089,40,very,ADV,41,advmod,55,False
email-enronsent43_01-0043,32,Houston,PROPN,30,conj,33,False
email-enronsent14_01-0050,3,recently,ADV,5,advmod,22,False
answers-20111108104724AAuBUR7_ans-0029,7,not,PART,8,advmod,9,False
newsgroup-groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100-0037,23,LIST,NOUN,18,obl,25,False
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0211,5,Iraq,PROPN,3,conj,31,False
email-enronsent01_02-0026,18,article,NOUN,15,nmod,19,False
newsgroup-groups.google.com_misc.consumers_628669ce346c590d_ENG_20040527_065700-0034,7,Comments,NOUN,1,list,15,False
reviews-020992-0007,20,leave,VERB,17,conj,21,False
answers-20111108092643AAXe4lD_ans-0008,2,did,VERB,0,root,11,True
newsgroup-groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200-0007,5,our,PRON,6,nmod:poss,9,False
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0027,16,Congress,PROPN,19,nsubj,62,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0003,11,abiding,VERB,12,amod,12,False
newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0045,2,said,VERB,0,root,20,True
email-enronsent25_01-0056,8,Worth,PROPN,7,flat,19,False
reviews-100592-0003,2,wase,AUX,4,aux,11,False
email-enronsent36_02-0081,1,The,DET,2,det,15,False
reviews-398243-0007,21,showed,VERB,5,conj,36,False
answers-20111108091921AAaLK4e_ans-0036,8,me,PRON,6,obl,9,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0183,2,bombs,NOUN,5,nsubj:pass,24,False
email-enronsent14_01-0024,5,&,X,2,flat,7,False
answers-20111107094641AATmyb6_ans-0020,6,confused,ADJ,0,root,7,True
reviews-106150-0004,5,older,ADJ,6,amod,20,False
answers-20111108103957AAcF3iZ_ans-0008,4,back,NOUN,5,compound,11,False
reviews-361545-0003,10,n't,PART,12,advmod,13,False
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0159,3,Percentage,NOUN,1,appos,20,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0014,3,a,DET,5,det,24,False
email-enronsent33_01-0103,1,We,PRON,3,nsubj,11,False
reviews-396880-0006,4,every,DET,6,det,16,False
email-enronsent22_01-0005,17,it,PRON,22,nsubj,26,False
email-enronsent36_02-0043,9,the,DET,10,det,30,False
newsgroup-groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400-0006,5,Astronomy,NOUN,1,appos,5,False
answers-20111108103333AA3eSCk_ans-0005,1,I,PRON,2,nsubj,7,False
answers-20111108102445AA5mfrq_ans-0016,15,to,ADP,17,case,22,False
answers-20111108092643AAXe4lD_ans-0045,21,my,PRON,22,nmod:poss,23,False
email-enronsent13_01-0099,13,be,AUX,14,aux:pass,17,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0163,21,assassinated,VERB,17,acl:relcl,32,False
answers-20090605110235AAALlCt_ans-0012,35,all,DET,36,det,37,False
reviews-377347-0012,5,great,ADJ,6,amod,7,False
reviews-278775-0008,51,and,CCONJ,58,cc,59,False
answers-20111108103957AAcF3iZ_ans-0023,6,with,ADP,1,case,7,False
reviews-329692-0004,2,instructor,NOUN,5,nsubj,7,False
email-enronsent12_01-0016,4,objects,VERB,11,advcl,16,False
newsgroup-groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200-0050,3,an,DET,4,det,11,False
reviews-201156-0003,39,can,AUX,40,aux,54,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0035,38,only,ADV,37,advmod,40,False
email-enronsent43_01-0009,4,the,DET,6,det,15,False
email-enronsent20_01-0065,4,asked,VERB,0,root,23,True
newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500-0047,8,you,PRON,6,nmod,15,False
reviews-069995-0007,7,you,PRON,10,nsubj,11,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0122,15,empowerment,NOUN,11,nmod,33,False
email-enronsent03_01-0133,2,print,VERB,0,root,7,True
email-enronsent24_01-0094,3,picking,VERB,0,root,17,True
reviews-340848-0010,10,day,NOUN,5,obl,14,False
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0005,10,destroyed,VERB,8,conj,14,False
email-enronsent02_01-0010,40,stock,NOUN,38,nmod,60,False
answers-20111108075853AAUIKRQ_ans-0003,6,it,PRON,4,nmod,7,False
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0121,13,the,DET,15,det,16,False
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0068,10,station,NOUN,6,nmod,20,False
email-enronsent36_02-0073,21,date,NOUN,28,obl,31,False
email-enronsent33_01-0111,17,Trustee,NOUN,19,nmod:poss,38,False
answers-20111108092738AA2dtyW_ans-0001,5,use,VERB,0,root,11,True
email-enronsent05_02-0020,19,and,CCONJ,21,cc,26,False
answers-20111108102810AAfCh1W_ans-0017,14,in,ADP,17,case,18,False
email-enronsent44_01-0070,8,during,ADP,10,case,14,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0181,9,son,NOUN,5,nmod,40,False
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0014,8,George,PROPN,10,nsubj,19,False
answers-20111108111312AAq4ETn_ans-0017,7,and,CCONJ,8,cc,12,False
reviews-095040-0002,21,helpful,ADJ,12,xcomp,22,False
answers-20111107144339AA0qw5S_ans-0012,32,anniversary,NOUN,26,obl,33,False
reviews-389498-0002,1,I,PRON,4,nsubj,38,False
email-enronsent05_02-0026,26,and,CCONJ,27,cc,39,False
reviews-083459-0004,3,was,AUX,5,cop,10,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0127,12,of,ADP,13,case,25,False
email-enronsent44_01-0026,12,of,ADP,13,case,39,False
answers-20111107233110AAmgsVx_ans-0008,21,be,AUX,22,aux:pass,25,False
reviews-398243-0003,10,and,CCONJ,13,cc,18,False
reviews-332105-0003,17,obviously,ADV,18,advmod,22,False
answers-20111108090616AAv6fpU_ans-0019,20,stand,VERB,5,conj,42,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0082,27,law,NOUN,25,obj,28,False
answers-20111108090913AAf83Jh_ans-0020,6,multi,X,7,compound,16,False
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0176,10,Bay,PROPN,11,compound,12,False
answers-20111108071852AAxbh5F_ans-0012,6,=),SYM,4,discourse,6,False
reviews-220214-0009,20,mircles,NOUN,19,obj,21,False
answers-20111108094504AAKrc8F_ans-0014,5,Zealand,PROPN,1,obl,6,False
reviews-053248-0006,32,you,PRON,30,obl,34,False
reviews-094621-0002,6,$,SYM,8,compound,15,False
email-enronsent34_01-0042,13,she,PRON,18,nsubj,19,False
reviews-084373-0006,4,some,DET,5,det,14,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0025,3,morning,NOUN,4,compound,35,False
answers-20111108111312AAq4ETn_ans-0011,16,should,AUX,18,aux,19,False
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0092,4,no,ADV,5,advmod,28,False
reviews-095523-0006,2,does,AUX,4,aux,7,False
reviews-225632-0003,2,had,VERB,0,root,41,True
reviews-313825-0002,2,moved,VERB,0,root,17,True
answers-20111108092738AA2dtyW_ans-0005,1,Your,PRON,3,nmod:poss,16,False
email-enronsent38_01-0027,63,to,ADP,67,case,68,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0059,28,enforcement,NOUN,31,nmod:poss,73,False
reviews-160073-0016,2,anyone,PRON,16,nsubj,33,False
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0148,14,the,DET,16,det,24,False
email-enronsent14_01-0086,9,7:30,NUM,1,nmod,13,False
answers-20111108103158AARnMLC_ans-0008,11,10,NUM,12,nummod,13,False
reviews-217359-0005,6,hopes,NOUN,2,obl,14,False
email-enronsent16_01-0106,2,'ll,AUX,3,aux,11,False
email-enronsent14_01-0007,4,me,PRON,3,obj,17,False
reviews-094621-0005,16,same,ADJ,17,amod,18,False
email-enronsent22_01-0050,15,will,AUX,16,aux,22,False
email-enronsent24_01-0006,25,have,VERB,22,acl:relcl,26,False
reviews-292841-0004,4,SO,ADV,5,advmod,29,False
reviews-319816-0016,21,tires,NOUN,17,nmod,24,False
email-enronsent35_01-0078,12,both,CCONJ,13,cc:preconj,17,False
email-enronsent15_01-0077,32,to,ADP,33,case,38,False
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0101,19,the,DET,20,det,21,False
email-enronsent38_01-0123,1,Is,VERB,0,root,10,True
email-enronsent03_01-0147,7,folks,NOUN,4,nmod,19,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0240,4,was,AUX,6,cop,13,False
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063,20,the,DET,21,det,55,False
reviews-229410-0005,16,any,DET,17,det,26,False
reviews-363685-0025,7,hot,ADJ,8,amod,17,False
reviews-121556-0001,3,truely,ADV,6,advmod,7,False
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0048,24,India,PROPN,28,nmod:poss,43,False
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0071,7,heavily,ADV,8,advmod,28,False
email-enronsent30_01-0045,20,$,SYM,22,compound,41,False
reviews-009596-0002,8,Verizon,PROPN,9,compound,14,False
answers-20111108102445AA5mfrq_ans-0030,21,in,ADP,22,case,34,False
newsgroup-groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100-0084,14,as,SCONJ,16,mark,32,False
reviews-185045-0007,2,highly,ADV,3,advmod,16,False
answers-20111107092617AAgKm4X_ans-0014,30,doing,VERB,29,advcl,36,False
email-enronsent05_02-0011,2,Settlement,NOUN,3,compound,7,False
answers-20111108091921AAaLK4e_ans-0027,5,he,PRON,8,nsubj,29,False
reviews-274106-0003,3,in,ADP,4,case,32,False
newsgroup-groups.google.com_GayMarriage_0ccbb50b41a5830b_ENG_20050321_181500-0040,10,the,DET,12,det,29,False
answers-20111108104724AAuBUR7_ans-0100,3,wonder,VERB,0,root,12,True
email-enronsent38_01-0063,11,Select,ADJ,12,amod,26,False
answers-20111108110012AAK8Azy_ans-0030,23,one,NUM,24,nummod,74,False
email-enronsent00_01-0043,2,have,VERB,0,root,6,True
reviews-342811-0004,31,am,NOUN,30,nmod:unmarked,32,False
reviews-083454-0002,22,buy,VERB,4,advcl,26,False
answers-20111108111312AAq4ETn_ans-0023,5,not,PART,6,advmod,20,False
email-enronsent22_01-0046,13,it,PRON,15,nsubj,16,False
answers-20111108091921AAaLK4e_ans-0039,27,I,PRON,29,nsubj,31,False
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0124,24,front,NOUN,18,obl,25,False
email-enronsent24_01-0016,3,still,ADV,5,advmod,6,False
newsgroup-groups.google.com_emails_ec0a1064de05e74b_ENG_20040929_023800-0030,5,Soft,PROPN,2,xcomp,15,False
answers-20111108104724AAuBUR7_ans-0012,18,from,ADP,19,case,25,False
email-enronsent31_01-0023,37,Business,PROPN,35,nmod,38,False
answers-20111108094927AA5NjHj_ans-0009,29,',NOUN,27,obj,43,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0141,5,remains,VERB,0,root,12,True
answers-20111108104724AAuBUR7_ans-0022,23,EPM,NOUN,21,obl,28,False
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0037,14,involved,ADJ,11,xcomp,57,False
email-enronsent14_01-0024,3,Peter,X,2,flat,7,False
reviews-358702-0002,4,Starbucks,PROPN,5,compound,9,False
reviews-160073-0003,1,Well,INTJ,3,discourse,13,False
newsgroup-groups.google.com_Meditation20051_1027f5a3651d547c_ENG_20050316_085700-0021,6,childbirth,NOUN,4,nmod,7,False
answers-20111108104724AAuBUR7_ans-0099,1,Or,CCONJ,4,cc,7,False
reviews-030811-0001,10,I,PRON,12,nsubj:pass,17,False
reviews-363685-0023,2,these,DET,3,det,10,False
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0078,1,1584,NUM,0,root,14,True
email-enronsent37_01-0113,3,anyone,PRON,1,nsubj,10,False
email-enronsent06_01-0086,21,in,ADP,22,case,26,False
answers-20111108091921AAaLK4e_ans-0012,2,has,AUX,4,aux,20,False
answers-20111107175720AAlb2TB_ans-0040,3,our,PRON,4,nmod:poss,9,False
email-enronsent33_01-0014,19,on,ADP,22,case,30,False
reviews-382257-0005,11,The,DET,13,det,23,False
answers-20111108065616AAKtL2c_ans-0065,31,a,DET,33,det,47,False
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0003,4,making,VERB,3,acl,15,False
email-enronsent05_02-0034,4,Accord,X,7,compound,26,False
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0004,4,tour,VERB,0,root,11,True
answers-20111108101300AAIAKXN_ans-0023,8,go,VERB,6,acl,18,False
email-enronsent14_01-0051,31,technology,NOUN,32,compound,33,False
answers-20111108061322AAQXY59_ans-0010,3,do,VERB,1,xcomp,42,False
answers-20111108105559AAkQd38_ans-0001,11,place,NOUN,0,root,12,True
answers-20111108091609AAHOFa6_ans-0007,7,to,ADP,10,case,18,False
reviews-124163-0006,4,prepared,ADJ,0,root,20,True
answers-20111107092617AAgKm4X_ans-0025,8,disaster,NOUN,0,root,12,True
reviews-330966-0004,50,the,DET,52,det,85,False
reviews-007403-0004,5,approachable,ADJ,3,conj,10,False
answers-20111108104015AAGxHNm_ans-0007,28,Asus,PROPN,24,list,32,False
email-enronsent35_01-0138,28,project,NOUN,24,nmod,70,False
reviews-115653-0005,20,the,DET,21,det,26,False
reviews-388799-0004,8,lobster,NOUN,9,compound,16,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0168,10,in,ADP,12,case,39,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0090,13,or,CCONJ,14,cc,37,False
newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0024,25,time,NOUN,22,obj,43,False
newsgroup-groups.google.com_FOOLED_7554c5ce34a5a49e_ENG_20051012_144800-0001,6,Trying,VERB,4,parataxis,16,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0265,8,and,CCONJ,10,cc,22,False
newsgroup-groups.google.com_misc.consumers_628669ce346c590d_ENG_20040527_065700-0021,2,distinguished,ADJ,3,amod,62,False
answers-20111108092029AAsHTYP_ans-0001,11,and,CCONJ,14,cc,15,False
email-enronsent37_01-0039,16,and,CCONJ,18,cc,29,False
email-enronsent41_01-0051,2,ENRONONLINE,PROPN,3,compound,6,False
email-enronsent40_01-0003,10,us,PRON,9,obj,17,False
newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0082,1,What,PRON,11,nsubj:outer,38,False
answers-20111108104350AAp4hGP_ans-0010,8,bit,NOUN,4,obl:unmarked,37,False
answers-20111108105629AAiZUDY_ans-0011,17,little,ADJ,18,amod,27,False
answers-20110721164531AA3BGSJ_ans-0013,6,it,PRON,4,parataxis,7,False
reviews-290594-0009,17,I,PRON,18,nsubj,46,False
answers-20111108105559AAkQd38_ans-0004,10,penines,PROPN,8,conj,27,False
answers-20111108101827AALT6Zq_ans-0017,3,full,ADJ,4,amod,11,False
email-enronsent16_01-0110,7,responses,NOUN,4,obj,10,False
email-enronsent20_01-0043,24,hours,NOUN,19,obl,33,False
reviews-295288-0007,21,Thank,VERB,7,parataxis,28,False
email-enronsent07_01-0003,21,side,NOUN,23,obl:unmarked,26,False
email-enronsent36_02-0066,7,Houston,PROPN,5,nmod,8,False
answers-20111108094927AA5NjHj_ans-0009,5,when,ADV,8,advmod,43,False
email-enronsent38_01-0012,3,in,ADP,6,case,29,False
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0105,11,murder,NOUN,14,nsubj,15,False
answers-20111108092738AA2dtyW_ans-0005,7,a,DET,9,det,16,False
email-enronsent14_01-0006,21,pipeline,NOUN,22,compound,30,False
email-enronsent36_02-0060,13,and,CCONJ,14,cc,38,False
answers-20111108084416AAoPgBv_ans-0025,1,I,PRON,2,nsubj,21,False
answers-20111108094927AA5NjHj_ans-0016,1,If,SCONJ,5,mark,17,False
answers-20111107211742AAHZaPe_ans-0051,14,'s,AUX,15,cop,18,False
newsgroup-groups.google.com_alt.animals_434fe80fb3577e8e_ENG_20031011_200300-0032,3,such,DET,7,det:predet,70,False
reviews-389498-0001,16,my,PRON,17,nmod:poss,18,False
email-enronsent17_01-0021,1,While,SCONJ,5,mark,24,False
answers-20111108111312AAq4ETn_ans-0013,5,be,AUX,6,cop,7,False
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0068,23,'s,PART,22,case,71,False
email-enronsent40_01-0008,5,enable,VERB,0,root,19,True
email-enronsent35_01-0007,5,where,ADV,3,advmod,6,False
reviews-187875-0001,5,NT,PART,6,advmod,7,False
reviews-114849-0002,1,The,DET,2,det,18,False
newsgroup-groups.google.com_GayMarriage_0ccbb50b41a5830b_ENG_20050321_181500-0007,3,to,PART,4,mark,49,False
answers-20111108091921AAaLK4e_ans-0063,14,on,ADP,19,case,45,False
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0037,33,45,NUM,34,compound,57,False
answers-20111108064026AA86V9T_ans-0017,15,some,DET,16,det,19,False
email-enronsent05_02-0090,6,the,DET,7,det,14,False
answers-20111108103957AAcF3iZ_ans-0013,19,I,PRON,20,nsubj,29,False
newsgroup-groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200-0016,20,for,ADP,22,case,31,False
email-enronsent35_01-0050,5,has,AUX,7,aux,10,False
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0058,4,accept,VERB,2,xcomp,19,False
email-enronsent33_01-0102,18,letter,NOUN,13,obl,24,False
reviews-249123-0004,14,someone,PRON,15,nsubj,20,False
reviews-313714-0003,4,a,DET,5,det,9,False
answers-20111108103957AAcF3iZ_ans-0028,63,and,CCONJ,64,cc,68,False
answers-20111108084119AAhsBk8_ans-0007,1,cynangon,PROPN,2,compound,5,False
email-enronsent08_02-0016,3,school,NOUN,4,compound,10,False
weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0024,47,United,ADJ,48,amod,49,False
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0014,25,Chalabi,PROPN,24,obj,46,False
newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0062,9,connection,NOUN,6,obj,20,False
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0014,2,August,PROPN,3,nmod:unmarked,48,False
email-enronsent06_01-0039,8,appreciated,VERB,0,root,9,True
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0092,4,eliminate,VERB,0,root,17,True
newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800-0060,31,the,DET,32,det,45,False
answers-20111107094641AATmyb6_ans-0037,4,Intrepid,PROPN,2,obl,24,False
newsgroup-groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200-0002,15,by,ADP,19,case,38,False
