sent_id,token_id,form,upos,head,deprel,sent_len,is_root
train-s8742,35,आर.,PROPN,36,compound,39,False
train-s4807,10,चुनावों,NOUN,27,nmod,32,False
train-s7385,2,ने,ADP,1,case,17,False
train-s8763,17,से,ADP,16,case,37,False
train-s3202,8,१४,NUM,9,compound,17,False
train-s12431,6,प्रस्तावित,ADJ,7,amod,17,False
train-s6858,3,ने,ADP,2,case,40,False
train-s646,6,इस,DET,7,det,15,False
train-s5872,24,का,ADP,23,case,31,False
train-s9855,7,बन,VERB,0,root,10,True
train-s6393,2,में,ADP,1,case,28,False
train-s5634,2,स्थित,ADJ,4,amod,41,False
train-s11553,7,फोरेंसिक,ADJ,8,amod,20,False
train-s7249,31,मुलाकात,NOUN,32,compound,33,False
train-s5686,11,की,ADP,10,case,22,False
train-s12483,10,दाऊद,PROPN,12,nmod,29,False
train-s8409,1,इन,DET,2,det,11,False
train-s3191,12,एक,NUM,13,nummod,22,False
train-s12348,13,को,ADP,12,case,39,False
train-s9292,9,गठबंधन,PROPN,11,obl,18,False
train-s8614,14,खिलाफ़,ADP,12,case,27,False
train-s3007,8,अधिकारियों,NOUN,13,nsubj,15,False
train-s11940,12,राज्य,NOUN,13,compound,29,False
train-s8658,16,वाले,ADJ,15,compound,18,False
train-s4790,27,भूल,NOUN,30,obj,36,False
train-s6834,15,बचाने,VERB,25,advcl,28,False
train-s10479,15,हो,VERB,0,root,18,True
train-s2479,6,बांद्रा,PROPN,13,nmod,20,False
train-s165,5,टॉवर,PROPN,8,nmod,19,False
train-s4243,5,प्रचार,NOUN,6,compound,20,False
train-s2721,28,में,ADP,25,case,37,False
train-s75,27,बनवाया,VERB,1,obj,29,False
train-s5451,12,बिंदी,NOUN,23,obl,25,False
train-s1302,5,जी.,PROPN,6,compound,35,False
train-s4230,8,भीड़,NOUN,9,nsubj,30,False
train-s4389,26,इंसान,NOUN,30,obj,36,False
train-s6402,12,पहुंचे,VERB,13,acl:relcl,21,False
train-s2989,5,भी,PART,3,dep,12,False
train-s10477,19,इसका,PRON,28,nmod,30,False
train-s12671,25,मुनाफा,NOUN,20,conj,44,False
train-s3345,8,गयी,AUX,7,aux,10,False
train-s9125,1,कांग्रेस,PROPN,19,nsubj,21,False
train-s2588,6,सलवा,PROPN,7,compound,18,False
train-s8465,14,के,ADP,13,mark,25,False
train-s5481,20,फीस,NOUN,21,compound,29,False
train-s13005,4,है,VERB,0,root,25,True
train-s338,5,सौंदर्य,NOUN,7,obl,9,False
train-s9501,9,अमल,NOUN,10,compound,11,False
train-s10246,1,हमारे,PRON,2,nmod,23,False
train-s1632,13,पर,ADP,12,case,40,False
train-s9490,18,अपील,NOUN,20,obj,28,False
train-s10872,35,पद,NOUN,28,obl,38,False
train-s5032,13,कि,SCONJ,27,mark,29,False
train-s10036,9,में,ADP,8,case,44,False
train-s12876,4,फंसाया,VERB,0,root,6,True
train-s2015,5,माना,VERB,0,root,9,True
train-s9517,18,क्षेत्र,NOUN,24,obl,27,False
train-s9381,3,को,ADP,2,case,15,False
train-s11109,42,दो,NUM,43,nummod,51,False
train-s1760,4,के,ADP,3,case,12,False
train-s11707,20,कोई,PRON,21,det,27,False
train-s5063,18,लागू,ADJ,19,compound,21,False
train-s4187,9,खाने,VERB,11,nmod,15,False
train-s9186,14,पुरातत्व,PROPN,15,compound,20,False
train-s12481,1,इनमें,PRON,33,nmod,35,False
train-s3629,14,जनरल,NOUN,17,compound,23,False
train-s1518,7,की,VERB,0,root,18,True
train-s10008,7,ने,ADP,6,case,12,False
train-s1106,4,सूत्रों,NOUN,13,obl,14,False
train-s2855,15,उसकी,PRON,16,nmod,29,False
train-s4606,32,कि,PART,37,dep,39,False
train-s10489,1,एमसीआई,PROPN,2,nmod,23,False
train-s10218,41,है,VERB,9,ccomp,42,False
train-s12310,10,वाली,ADJ,9,compound,27,False
train-s12887,7,कोई,PRON,8,det,11,False
train-s3319,19,सरकार,NOUN,21,iobj,22,False
train-s3204,4,है,VERB,0,root,22,True
train-s11167,20,है,AUX,19,aux,33,False
train-s1587,16,पहुंचाई,VERB,0,root,18,True
train-s11026,19,किए,VERB,0,root,21,True
train-s12403,16,जब,PRON,27,obl,30,False
train-s1453,14,पर,ADP,13,case,18,False
train-s7740,5,ने,ADP,4,case,16,False
train-s12783,15,पूछताछ,NOUN,16,obj,19,False
train-s3950,3,प्रश्नकाल,NOUN,11,obl,35,False
train-s6574,23,लेने,VERB,25,nmod,29,False
train-s3832,7,लिए,ADP,5,case,22,False
train-s8145,12,रालोद,PROPN,16,nmod,27,False
train-s12325,40,थी,AUX,39,aux,41,False
train-s1340,26,दिया,VERB,0,root,28,True
train-s9773,4,को,ADP,3,case,19,False
train-s435,4,होंगे,AUX,2,aux:pass,18,False
train-s7672,9,दिया,VERB,8,compound,11,False
train-s4871,5,करें,VERB,0,root,18,True
train-s11160,11,राष्ट्रपति,PROPN,13,nmod,17,False
train-s8769,7,एसएसपी,PROPN,8,nmod,27,False
train-s6532,18,नहीं,PART,19,advmod,34,False
train-s2274,5,एवं,PROPN,7,compound,22,False
train-s12724,8,साल,NOUN,11,obl,24,False
train-s10516,4,के.,PROPN,5,compound,45,False
train-s2479,15,भारी,ADJ,16,amod,20,False
train-s10346,18,नया,ADJ,19,amod,22,False
train-s4816,6,गया,AUX,5,aux:pass,27,False
train-s4595,16,दोनों,NUM,17,nummod,31,False
train-s8718,7,तैयारी,NOUN,10,obl,12,False
train-s2533,8,कमांडर,NOUN,10,nmod,19,False
train-s5324,2,को,ADP,1,case,15,False
train-s63,19,है,AUX,17,aux:pass,20,False
train-s1638,14,के,ADP,13,case,39,False
train-s3736,22,पुलिस,NOUN,24,nsubj,26,False
train-s1174,13,दर्द,NOUN,24,obj,25,False
train-s6008,17,के,ADP,16,case,24,False
train-s11862,2,पहले,ADP,1,case,26,False
train-s1059,17,उन्हें,PRON,22,nsubj,24,False
train-s2303,5,भेज,VERB,0,root,8,True
train-s9875,6,के,ADP,5,case,21,False
train-s4159,21,जबकि,CCONJ,34,cc,37,False
train-s9932,21,उनकी,PRON,22,nmod,31,False
train-s5354,6,१२६,NUM,9,nummod,27,False
train-s4000,23,करेंगे,VERB,0,root,24,True
train-s3811,11,चढ़ा,VERB,17,advcl,29,False
train-s11,7,है,AUX,6,aux,8,False
train-s7176,10,डॉक्टरों,NOUN,24,iobj,26,False
train-s2095,14,जनरल,NOUN,17,nmod,24,False
train-s1814,30,इस्तीफा,NOUN,31,obj,33,False
train-s10961,11,केंद्र,PROPN,13,nmod,19,False
train-s3241,24,कुख्यात,ADJ,25,amod,30,False
train-s8110,4,किया,VERB,0,root,31,True
train-s5933,17,लिए,ADP,15,mark,27,False
train-s2263,10,कोई,PRON,12,det,19,False
train-s11567,16,वाली,ADJ,15,compound,33,False
train-s12111,31,बूंद,NOUN,32,nsubj,53,False
train-s12637,6,रहा,AUX,5,aux,8,False
train-s12250,15,रिपब्लिकन,PROPN,19,obl,21,False
train-s8565,8,बोफोर्स,PROPN,11,compound,18,False
train-s9305,22,की,VERB,0,root,24,True
train-s10201,5,से,ADP,4,case,11,False
train-s2444,30,में,ADP,29,case,34,False
train-s7085,12,के,ADP,11,case,18,False
train-s11524,13,को,ADP,12,case,26,False
train-s1581,6,आधार,NOUN,8,obj,42,False
train-s8742,4,राजभवन,NOUN,5,obl,39,False
train-s3168,4,के,ADP,3,case,27,False
train-s10607,26,रहा,AUX,24,aux:pass,28,False
train-s5017,34,है,AUX,32,cop,35,False
train-s11290,3,लाख,NUM,5,nmod,22,False
train-s11312,5,उम्मीदवारों,NOUN,7,nmod,27,False
train-s3870,6,खुफिया,NOUN,7,compound,48,False
train-s10319,1,चैपल,PROPN,4,nsubj,22,False
train-s693,53,जाए,AUX,52,aux,54,False
train-s5438,29,से,ADP,28,case,36,False
train-s5042,3,फातिमा,PROPN,4,compound,20,False
train-s9383,5,के,ADP,4,case,14,False
train-s7293,32,में,ADP,31,case,34,False
train-s7043,8,से,ADP,7,case,24,False
train-s419,2,जगह,NOUN,3,obj,12,False
train-s4734,19,दी,VERB,10,conj,22,False
train-s5682,4,शांत,ADJ,5,xcomp,13,False
train-s3973,10,गए,AUX,9,aux:pass,38,False
train-s8736,25,एच.,PROPN,27,compound,51,False
train-s5803,26,उन्होंने,PRON,27,nsubj,40,False
train-s234,13,हैं,AUX,11,aux:pass,14,False
train-s1915,9,होकर,VERB,10,advcl,20,False
train-s814,11,भेजा,VERB,0,root,32,True
train-s6400,12,स्कूल,NOUN,14,iobj,16,False
train-s4068,1,उन्होंने,PRON,2,nsubj,28,False
train-s6585,7,अपनी,PRON,8,nmod,22,False
train-s840,5,ने,ADP,4,case,15,False
train-s4174,14,कितने,PRON,15,amod,21,False
train-s4274,10,पूर्व,ADJ,11,amod,18,False
train-s624,11,है,VERB,0,root,12,True
train-s7459,8,की,ADP,7,case,30,False
train-s12587,10,रहा,AUX,9,aux,12,False
train-s11603,45,आमंत्रित,NOUN,50,obl,53,False
train-s653,21,प्रतिवर्ष,NOUN,32,obl,35,False
train-s2155,22,के,ADP,21,case,31,False
train-s1844,3,कहा,VERB,0,root,36,True
train-s10193,29,चाहें,VERB,8,conj,38,False
train-s8617,23,जरूरत,NOUN,24,nsubj,25,False
train-s6556,27,है,VERB,14,ccomp,45,False
train-s9563,18,गोवा,PROPN,11,conj,38,False
train-s5433,13,कि,SCONJ,15,mark,37,False
train-s6183,16,में,ADP,15,case,24,False
train-s7001,5,के,ADP,4,case,16,False
train-s200,8,है,AUX,6,aux:pass,16,False
train-s7331,7,बिजनेस,PROPN,8,compound,12,False
train-s8930,6,हुए,VERB,7,acl,31,False
train-s6306,4,नए,PROPN,5,compound,34,False
train-s1830,3,आडवाणी,PROPN,10,iobj,14,False
train-s7207,14,में,ADP,13,case,26,False
train-s4402,11,उठाना,VERB,0,root,13,True
train-s5351,8,वाले,ADJ,7,compound,23,False
train-s6190,14,तैयारी,NOUN,0,root,17,True
train-s4623,7,संकल्प,NOUN,8,obj,16,False
train-s12204,32,दंड,NOUN,34,nmod,39,False
train-s1248,5,अब्दुल,PROPN,6,compound,16,False
train-s3790,6,एक,NUM,7,nummod,23,False
train-s11438,8,एवं,NOUN,10,compound,38,False
train-s1203,7,पासवान,PROPN,9,nmod,21,False
train-s12582,6,कि,SCONJ,25,mark,28,False
train-s8542,7,दो,NUM,8,nummod,37,False
train-s5998,13,हो,VERB,2,obj,15,False
train-s13168,13,दी,VERB,12,compound,16,False
train-s12279,2,के,ADP,1,case,9,False
train-s13140,2,कहा,VERB,0,root,26,True
train-s10248,17,हितों,NOUN,41,nmod,44,False
train-s7342,9,भाकपा,PROPN,12,nmod,34,False
train-s3887,3,को,ADP,2,case,21,False
train-s9561,32,समस्या,NOUN,34,obj,41,False
train-s7783,19,है,VERB,0,root,20,True
train-s12570,16,की,ADP,15,case,24,False
train-s6934,15,और,CCONJ,17,cc,23,False
train-s12582,17,सोमवार,PROPN,19,obl,28,False
train-s7735,11,दोनों,NUM,12,nummod,34,False
train-s524,1,अगले,ADJ,3,amod,17,False
train-s9511,29,का,ADP,28,case,32,False
train-s11101,6,उस,DET,7,det,23,False
train-s5495,6,के,ADP,5,case,25,False
train-s8875,9,जांच,NOUN,11,nmod,15,False
train-s29,2,मूल,ADJ,3,amod,17,False
train-s7279,4,अध्यक्ष,NOUN,6,nmod,26,False
train-s1039,5,जनसभा,NOUN,9,obj,30,False
train-s11297,19,कीमत,NOUN,22,nmod,26,False
train-s10141,33,में,ADP,30,case,39,False
train-s728,21,अटल,PROPN,23,compound,34,False
train-s10880,1,पुलिस,NOUN,5,nsubj,17,False
train-s7637,5,जिलों,NOUN,13,obl,16,False
train-s3212,6,भी,PART,5,dep,13,False
train-s9522,1,इसके,PRON,10,nmod,12,False
train-s8051,2,कारण,NOUN,0,root,59,True
train-s11108,20,खातिर,ADP,18,case,28,False
train-s2781,15,है,AUX,13,aux:pass,16,False
train-s5431,6,सरकार,NOUN,8,nmod,36,False
train-s3778,11,हुए,AUX,10,aux,33,False
train-s6182,4,इच्छा,NOUN,11,obj,14,False
train-s9484,22,और,CCONJ,23,cc,40,False
train-s9280,15,जो,PRON,20,nsubj,22,False
train-s3410,6,फ्रैंक,PROPN,7,compound,28,False
train-s6685,1,हाल,NOUN,5,obl,23,False
train-s10570,2,आता,VERB,0,root,11,True
train-s2694,17,मानी,VERB,0,root,21,True
train-s6171,7,की,ADP,6,case,21,False
train-s4142,8,वाले,ADJ,7,compound,25,False
train-s11407,13,ने,ADP,12,case,19,False
train-s12438,10,ट्रेन,NOUN,13,obl,24,False
train-s2018,4,तरह,NOUN,6,nmod,23,False
train-s11057,1,हालांकि,SCONJ,7,mark,14,False
train-s11579,9,परिचय,NOUN,10,compound,20,False
train-s4283,11,चाहिए,AUX,10,aux,12,False
train-s5429,12,कि,SCONJ,17,mark,29,False
train-s4963,26,चिंतित,ADJ,12,obj,28,False
train-s5205,15,और,CCONJ,16,cc,18,False
train-s6725,22,समाज,NOUN,31,nsubj,33,False
train-s716,8,को,ADP,7,case,11,False
train-s10132,44,गया,AUX,43,aux:pass,45,False
train-s8076,10,ओरियंटल,PROPN,12,compound,32,False
train-s3016,2,में,ADP,1,case,25,False
train-s5273,16,है,AUX,14,aux:pass,17,False
train-s9105,3,आव्रजन,PROPN,4,compound,23,False
train-s5945,1,गौरतलब,ADJ,0,root,29,True
train-s6223,7,में,ADP,6,case,22,False
train-s4169,24,गई,AUX,23,aux,37,False
train-s6142,23,पर,ADP,22,case,33,False
train-s11681,3,पहले,ADP,2,case,28,False
train-s3843,2,एमसी,PROPN,3,nmod,15,False
train-s11293,16,संसाधन,PROPN,17,compound,26,False
train-s336,6,उत्तर,PROPN,11,nmod,13,False
train-s11842,4,सरकारी,ADJ,5,amod,13,False
train-s2309,1,अमरमणि,PROPN,8,nsubj,23,False
train-s1091,2,बाजार,NOUN,3,compound,8,False
train-s12188,3,हवाई,ADJ,4,amod,26,False
train-s6732,25,फिरौती,NOUN,23,conj,54,False
train-s8201,12,बॉम्बे,PROPN,13,compound,18,False
train-s2159,20,भरोसे,NOUN,21,obl,23,False
train-s2018,20,नई,ADJ,21,amod,23,False
train-s12002,19,हुआ,VERB,0,root,20,True
train-s11896,6,एनर्जी,PROPN,9,obl,32,False
train-s3354,9,तैयार,ADJ,11,amod,19,False
train-s5789,8,तिब्बत,PROPN,22,obl,23,False
train-s4606,34,पाकिस्तानी,ADJ,35,amod,39,False
train-s53,1,लक्ष्मीनारायण,PROPN,2,compound,18,False
train-s5498,35,पद,NOUN,37,obl,41,False
train-s1154,6,इसके,PRON,7,nmod,33,False
train-s8760,13,नेता,NOUN,3,obj,22,False
train-s4934,9,पानी,NOUN,11,obl,27,False
train-s1958,14,के,ADP,13,case,34,False
train-s12446,10,पर,ADP,9,case,29,False
train-s11778,33,रहा,AUX,31,aux:pass,34,False
train-s12093,16,केंद्र,NOUN,9,conj,31,False
train-s7343,6,लिए,VERB,7,advcl,27,False
train-s5705,1,हरियाणा,PROPN,9,obl,30,False
train-s1465,8,लागू,ADJ,9,compound,39,False
train-s9666,10,आग्रह,NOUN,11,compound,24,False
train-s10905,8,लग,VERB,2,acl,11,False
train-s5466,4,अन्य,ADJ,5,amod,35,False
train-s2055,6,कांग्रेस,PROPN,9,nsubj,11,False
train-s1929,17,झुठलाते,VERB,24,advcl,26,False
train-s11918,2,इसकी,PRON,3,nmod,8,False
train-s9457,1,दोनों,NOUN,28,nsubj,36,False
train-s10137,26,है,AUX,25,cop,27,False
train-s859,17,कोई,PRON,18,nmod,21,False
train-s436,3,का,ADP,2,case,20,False
train-s5276,9,इससे,PRON,12,nmod,15,False
train-s4834,1,उल्लेखनीय,ADJ,0,root,32,True
train-s3598,6,ए,PROPN,9,compound,65,False
train-s9014,13,संभावनाएं,NOUN,5,obj,15,False
train-s9105,20,से,ADP,19,case,23,False
train-s10146,33,मामले,PROPN,38,obl,51,False
train-s6432,8,के,ADP,7,case,17,False
train-s12326,10,कोई,PRON,12,det,16,False
train-s637,8,प्रधानमंत्री,PROPN,10,nmod,15,False
train-s11429,18,कार्य,NOUN,20,obl,22,False
train-s12623,16,हुए,AUX,15,aux,31,False
train-s7259,1,जबकि,CCONJ,21,cc,23,False
train-s11881,4,है,AUX,3,cop,20,False
train-s1252,17,समय,NOUN,19,obl,22,False
train-s10179,14,बरामद,ADJ,15,compound,17,False
train-s730,14,समझौता,NOUN,16,obj,19,False
train-s1632,31,के,ADP,30,case,40,False
train-s7452,4,इस,DET,5,det,12,False
train-s8722,18,और,CCONJ,35,cc,36,False
train-s8665,29,वार्ता,NOUN,32,nmod,34,False
train-s12435,24,लगातार,ADV,31,advmod,32,False
train-s3921,5,न्यायमूर्ति,NOUN,8,compound,34,False
train-s335,13,लगाते,VERB,0,root,15,True
train-s3541,5,पुलिस,NOUN,19,nsubj,22,False
train-s4576,3,के,PROPN,5,compound,27,False
train-s10444,32,से,ADP,31,case,37,False
train-s6834,3,के,ADP,2,case,28,False
train-s7593,6,सत्र,NOUN,8,nsubj,20,False
train-s10345,20,है,AUX,18,aux:pass,21,False
train-s4982,16,पीछे,ADV,13,mark,23,False
train-s1126,3,इस,DET,4,det,9,False
train-s6829,9,तैनात,ADJ,10,amod,23,False
train-s5407,29,गया,AUX,28,aux:pass,31,False
train-s12022,9,पासवान,PROPN,16,nsubj:pass,19,False
train-s7120,9,है,AUX,6,aux:pass,10,False
train-s8236,19,की,ADP,18,case,33,False
train-s7517,4,कि,SCONJ,15,mark,16,False
train-s13100,8,इन्कार,NOUN,9,compound,22,False
train-s3413,10,ए.,PROPN,12,compound,29,False
train-s8937,24,को,ADP,23,case,43,False
train-s11326,11,वाले,ADJ,10,compound,16,False
train-s2300,1,दिल्ली,PROPN,3,obl,20,False
train-s10865,19,लंबे,ADJ,21,amod,36,False
train-s2291,30,दलों,NOUN,39,obl,40,False
train-s1042,6,पर,ADP,5,case,23,False
train-s6030,19,आयोग,PROPN,21,nmod,32,False
train-s6421,9,मानना,VERB,10,nsubj,31,False
train-s4798,13,रखी,VERB,0,root,15,True
train-s9040,10,वाहनों,NOUN,13,nmod,17,False
train-s10522,8,की,ADP,7,case,63,False
train-s9667,15,लिखा,VERB,2,obj,17,False
train-s3225,5,रहा,AUX,3,aux:pass,16,False
train-s997,6,गई,AUX,5,aux,18,False
train-s9555,14,की,ADP,13,case,21,False
train-s4075,41,थे,AUX,39,aux:pass,42,False
train-s12323,14,चुके,VERB,0,root,16,True
train-s3945,26,जाती,AUX,25,aux,28,False
train-s2900,21,के,ADP,20,case,25,False
train-s10482,2,मंत्री,PROPN,5,nmod,13,False
train-s4718,11,है,AUX,10,cop,12,False
train-s5140,23,फैलाए,VERB,0,root,26,True
train-s4867,24,हैं,AUX,22,aux:pass,25,False
train-s6661,12,में,ADP,11,case,23,False
train-s1375,23,के,ADP,21,case,31,False
train-s6604,13,कि,SCONJ,20,mark,33,False
train-s9004,20,दिनों,NOUN,27,obl,37,False
train-s13050,33,है,AUX,31,aux:pass,34,False
train-s4237,7,मुंबई,PROPN,12,obl,50,False
train-s9124,14,हुआ,VERB,0,root,16,True
train-s587,5,से,ADP,4,case,11,False
train-s7795,22,है,AUX,19,aux:pass,23,False
train-s3970,4,सुप्रीम,PROPN,5,compound,9,False
train-s9703,5,राज्य,NOUN,17,obl,38,False
train-s3099,11,सहित,ADP,10,case,24,False
train-s7411,11,परिवार,NOUN,13,nsubj,15,False
train-s12187,8,मीटर,NOUN,10,obj,12,False
train-s6944,8,पहली,ADJ,9,amod,48,False
train-s6926,5,पूरा,ADJ,7,compound,18,False
train-s6458,26,उन्होंने,PRON,27,nsubj,30,False
train-s4144,5,सदस्य,NOUN,6,compound,11,False
train-s12079,28,के,ADP,27,case,33,False
train-s9525,16,पता,NOUN,17,compound,21,False
train-s10225,4,मैदान,PROPN,9,obl,34,False
train-s7523,8,में,ADP,7,case,24,False
train-s10292,17,उन्हें,PRON,21,iobj,28,False
train-s1717,15,सहयोग,NOUN,16,obj,23,False
train-s11907,35,यह,PRON,38,nsubj,49,False
train-s1943,14,भारतीय,ADJ,17,amod,23,False
train-s10861,13,से,ADP,12,case,39,False
train-s3791,25,भारत,PROPN,28,obl,29,False
train-s13094,4,आतंकवादी,ADJ,5,amod,21,False
train-s12315,19,मंत्रालय,PROPN,21,nsubj,24,False
train-s4128,22,मुद्दे,NOUN,26,obl,28,False
train-s12809,41,के,ADP,40,case,48,False
train-s2721,20,जिहाद,NOUN,30,obl,37,False
train-s4005,1,असम,PROPN,5,nmod,20,False
train-s7885,8,शांति,NOUN,13,nmod,15,False
train-s11343,25,के,ADP,24,case,31,False
train-s3137,19,और,DET,22,det,28,False
train-s10151,11,कुछ,DET,12,det,14,False
train-s7612,11,मीडिया,NOUN,14,iobj,15,False
train-s11998,5,के,ADP,4,case,14,False
train-s2466,17,उस,DET,18,det,43,False
train-s13255,24,है,AUX,23,aux,25,False
train-s11786,17,की,ADP,16,case,21,False
train-s5880,6,से,ADP,5,case,13,False
train-s6660,28,है,AUX,27,aux,37,False
train-s2337,10,माहौल,NOUN,14,obj,22,False
train-s12456,20,तीनों,NUM,21,nummod,28,False
train-s3634,5,उन,DET,6,det,19,False
train-s7608,16,चर्चा,NOUN,18,compound,24,False
train-s4136,2,कहा,VERB,0,root,34,True
train-s11078,14,तो,SCONJ,20,mark,22,False
train-s909,12,खोलेंगे,VERB,24,advcl,27,False
train-s11498,3,सिविल,NOUN,1,nmod,14,False
train-s10595,29,भरी,VERB,9,acl,31,False
train-s5637,6,चाहिए,AUX,4,aux:pass,18,False
train-s10036,14,कश्मीर,PROPN,26,obl,44,False
train-s4334,6,की,ADP,5,case,15,False
train-s567,15,द्वारा,ADP,14,case,19,False
train-s1157,3,आसपास,ADV,1,conj,17,False
train-s2941,4,एक,NUM,5,nummod,8,False
train-s11228,3,सीईसीए,PROPN,14,iobj,15,False
train-s6610,5,वे,PRON,13,nsubj,16,False
train-s5491,26,आईआईएम,PROPN,28,compound,61,False
train-s10825,28,भेजा,VERB,17,conj,31,False
train-s8463,13,कि,SCONJ,23,mark,25,False
train-s7726,5,दोनों,NUM,6,nummod,17,False
train-s653,6,पंचायतों,NOUN,8,nmod,35,False
train-s4592,18,वर्ष,NOUN,32,obl,34,False
train-s4652,2,सूत्रों,NOUN,32,obl,35,False
train-s12569,9,स्तर,NOUN,13,nmod,17,False
train-s9085,3,तेज,ADJ,1,advmod,25,False
train-s7851,10,कैबिनेट,NOUN,11,compound,18,False
train-s7019,14,शीतकालीन,ADJ,15,amod,24,False
train-s5392,18,गई,AUX,17,aux,20,False
train-s11522,3,के,ADP,2,case,24,False
train-s10346,9,और,DET,10,det,22,False
train-s9444,19,में,ADP,18,case,26,False
train-s3641,23,के,ADP,22,mark,70,False
train-s7473,15,की,ADP,14,case,24,False
train-s11605,8,की,ADP,7,case,12,False
train-s6176,16,नौका,NOUN,17,obj,19,False
train-s8572,5,को,ADP,4,case,13,False
train-s4161,26,है,AUX,24,aux:pass,27,False
train-s3750,17,को,ADP,16,case,23,False
train-s9072,10,हैं,AUX,8,cop,30,False
train-s4196,14,को,ADP,13,case,17,False
train-s5861,17,सकता,AUX,16,aux,19,False
train-s11335,24,फीसदी,NOUN,26,nmod,30,False
train-s6779,26,जा,AUX,25,aux:pass,29,False
train-s1397,3,सुपर,NOUN,4,compound,19,False
train-s11909,18,की,ADP,17,case,27,False
train-s3072,4,लेकर,VERB,9,advcl,18,False
train-s5032,4,मुकदमे,NOUN,8,obj,29,False
train-s3501,10,अन्य,NOUN,12,nsubj,14,False
train-s8577,10,पानी,NOUN,6,conj,32,False
train-s313,16,बाद,ADV,14,mark,23,False
train-s3965,1,मोनिका,PROPN,15,obl,17,False
train-s11987,21,कहा,VERB,0,root,39,True
train-s11315,15,हैं,AUX,14,aux,39,False
train-s11096,6,ढाई,NUM,7,nummod,22,False
train-s6158,10,के,ADP,9,case,36,False
